Position in alignment,BHV5 - BHV5,BHV5 - C33,BHV5 - C46,BHV5 - Titanium_IBR_MLV_vaccine,BHV5 - 216_II,BHV5 - SP1777,BHV5 - K22,BHV5 - B589
85900,0,32.9333343058825,32.9333343058825,32.9333343058825,0,0.600000008940697,0.600000008940697,0
86000,0.25,33.0833343118429,33.0833343118429,33.0833343118429,0,0.16666667163372,0.16666667163372,0.16666667163372
86100,0.142857149243355,32.6761914491653,32.6761914491653,32.6761914491653,0,0.676190495491028,0.676190495491028,0.476190492510796
86200,0,32.3928580731153,32.3928580731153,32.3928580731153,1.39285714924335,0.476190492510796,0.476190492510796,0.476190492510796
86300,0,32.5833342820406,32.5833342820406,32.5833342820406,0.75,0.500000014901161,0.500000014901161,0.500000014901161
86400,0,29.9761910885572,29.9761910885572,29.9761910885572,9.64285714924335,0.142857149243355,0.142857149243355,0.142857149243355
86500,0,31.8333341628313,31.8333341628313,31.8333341628313,4,0.16666667163372,0.16666667163372,0.16666667163372
86600,0,31.6500008106232,31.6500008106232,31.6500008106232,4.25,0,0.400000005960464,0.400000005960464
86700,0,32.6166676282883,32.6166676282883,32.6166676282883,0.25,0.500000014901161,0.700000017881393,0.700000017881393
86800,0,32.8666676133871,32.8666676133871,32.8666676133871,0.5,0,0.700000002980232,0.200000002980232
86900,0.25,12.8333337008953,43.0833337008953,43.0833337008953,0,0,0.5,0.25
87000,0,10.5833336412907,44.5833336412907,44.5833336412907,0.25,0,0,0
87100,0,10.0000002980232,44.8333336412907,44.8333336412907,0.333333343267441,0,0,0
87200,0,14.0000004172325,42.8333337605,42.8333337605,0.333333343267441,0,0,0
87300,0,11.6666670143604,44.0000003576279,44.0000003576279,0,0,0.333333343267441,0
87400,0,10.9166669845581,44.2500003278255,44.2500003278255,0.583333343267441,0,0,0
87500,0,11.0000002682209,41.8333337008953,41.8333337008953,5.33333343267441,0,0,0
87600,0,13.1666668653488,36.3333337605,36.3333337605,14.1666668951511,0,0,0
87700,0,31.7500008046627,31.7500008046627,31.7500008046627,4.75,0,0,0
87800,0,33.1666676402092,33.1666676402092,33.1666676402092,0.5,0,0,0
87900,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
88000,0,33.1666676402092,33.1666676402092,33.1666676402092,0.5,0,0,0
88100,0,33.1666676402092,33.1666676402092,33.1666676402092,0.5,0,0,0
88200,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
88300,0,33.2500009834766,33.2500009834766,33.2500009834766,0,0,0.25,0
88400,0,33.2500009834766,33.2500009834766,33.2500009834766,0,0,0,0.25
88500,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
88600,0,33.0833343118429,33.0833343118429,33.0833343118429,0.41666667163372,0.16666667163372,0,0.16666667163372
88700,0,32.7833342850208,32.7833342850208,32.7833342850208,0.366666674613953,1.11666667461395,0,0.16666667163372
88800,0,33.2000009864569,33.2000009864569,33.2000009864569,0.200000002980232,0.200000002980232,0,0
88900,0,32.6833342760801,32.6833342760801,32.6833342760801,1.1000000089407,0.850000008940697,0,0
89000,0,32.2000008970499,32.2000008970499,32.2000008970499,0.583333343267441,2.08333334326744,0.533333346247673,0.200000002980232
89100,0,33.0833342969418,33.0833342969418,33.0833342969418,0,0.75,0,0
89200,0,32.0000008791685,32.0000008791685,32.0000008791685,0.400000005960464,1.95000000298023,1.25000001490116,0.400000005960464
89300,0,31.9833342134953,31.9833342134953,31.9833342134953,1.31666667759418,1.41666667163372,0.983333349227905,0.333333343267441
89400,0,29.3023816645145,29.3023816645145,29.3023816645145,2.65238097310066,3.06904764473438,3.18571434915066,3.18571434915066
89500,0,18.3904765844345,18.3904765844345,18.3904765844345,5.35714302957058,2.69047628343105,18.3904765844345,18.3904765844345
89600,0,17.6666671037674,17.6666671037674,17.6666671037674,5.5000001937151,6.16666688024998,17.6666671037674,17.6666671037674
89700,0,17.0619052350521,17.0619052350521,17.0619052350521,7.09523835778236,7.59523837268353,17.0619052350521,17.0619052350521
89800,0,15.88095292449,15.88095292449,15.88095292449,15.88095292449,4.71428592503071,15.88095292449,15.88095292449
89900,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
90000,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
90100,0,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,5.28571452200413
90200,0,17.7142861485481,17.7142861485481,17.7142861485481,5.38095256686211,17.7142861485481,17.7142861485481,6.04761925339699
90300,0,17.8142861425877,17.8142861425877,17.8142861425877,4.71428588032722,17.8142861425877,17.8142861425877,6.21428592503071
90400,0,27.4333341121674,27.4333341121674,27.4333341121674,2.16666674613953,6.76666682958603,6.76666682958603,2.00000007450581
90500,0,31.7095247060061,31.7095247060061,31.7095247060061,1.609523832798,0.909523829817772,0.909523829817772,1.44285716116428
90600,0,32.7500009536743,32.7500009536743,32.7500009536743,0.66666667163372,0.333333343267441,0.333333343267441,0.41666667163372
90700,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
90800,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
90900,0,33.1666676551104,33.1666676551104,33.1666676551104,0,0.16666667163372,0.16666667163372,0.16666667163372
91000,0,33.1666676402092,33.1666676402092,33.1666676402092,0,0,0,0.5
91100,0,33.1666676402092,33.1666676402092,33.1666676402092,0,0,0,0.5
91200,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
91300,0,33.2000009864569,33.2000009864569,33.2000009864569,0,0,0.200000002980232,0.200000002980232
91400,0,33.0333343148232,33.0333343148232,33.0333343148232,0,0.16666667163372,0.366666674613953,0.366666674613953
91500,0,32.9333343058825,32.9333343058825,32.9333343058825,0,0,0.600000008940697,0.600000008940697
91600,0,11.9166670143604,43.9166670143604,43.9166670143604,0.25,0,0,0
91700,0,9.95000028610229,44.1166669726372,44.1166669726372,0.916666686534882,0.16666667163372,0.366666674613953,0.366666674613953
91800,0,4.33333346247673,47.6666668057442,47.6666668057442,0.333333343267441,0,0,0
91900,0,3.66666677594185,48.0000001192093,48.0000001192093,0.333333343267441,0,0,0
92000,0,4.83333346247673,47.0000001490116,47.0000001490116,1.16666668653488,0,0,0
92100,0,4.41666677594185,47.0000001192093,47.0000001192093,1.33333334326744,0,0.25,0
92200,0,4.50000008940697,45.7500001490116,45.7500001490116,3.4166667163372,0,0.583333343267441,0
92300,0,6.03333346545696,43.7000002712011,43.7000002712011,6.03333346545696,0,0.533333346247673,0
92400,0,12.583333671093,43.083333671093,43.083333671093,1.25,0,0,0
92500,0,11.3333336114883,43.3333336114883,43.3333336114883,1.5,0,0.5,0
92600,0,30.2333339899778,30.2333339899778,30.2333339899778,8.16666667163372,0,0.566666677594185,0.566666677594185
92700,0,30.4166673123837,30.4166673123837,30.4166673123837,8.75,0,0,0
92800,0,29.9928578138351,29.9928578138351,29.9928578138351,7.7261904925108,0.142857149243355,1.07619050145149,1.07619050145149
92900,0,29.7666672617197,29.7666672617197,29.7666672617197,9.25,0.200000002980232,0.850000008940697,0.400000005960464
93000,0,28.7833337932825,28.7833337932825,28.7833337932825,13.2000000029802,0,0.450000002980232,0
93100,0,32.6666675806046,32.6666675806046,32.6666675806046,2,0,0,0
93200,0,32.6666675955057,32.6666675955057,32.6666675955057,1.66666667163372,0.16666667163372,0.16666667163372,0
93300,0,33.0833342969418,33.0833342969418,33.0833342969418,0.75,0,0,0
93400,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
93500,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
93600,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
93700,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
93800,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
93900,0,33.2500009834766,33.2500009834766,33.2500009834766,0.25,0,0,0
94000,0,43.0000004172325,43.0000004172325,14.0000004172325,0,0,0,0
94100,0,43.0833337306976,43.0833337306976,13.2500003874302,0.583333343267441,0,0,0
94200,0,43.3333337306976,43.3333337306976,12.0000003576279,1.00000002980232,0,0,0.333333343267441
94300,0,42.7833337336779,42.7833337336779,11.9166670143604,1.00000002980232,0.200000002980232,0.200000002980232,1.11666668951511
94400,0,42.9166670590639,42.9166670590639,11.7500003427267,1.41666670143604,0.16666667163372,0,0.833333358168602
94500,0,44.6666669547558,44.6666669547558,7.91666689515114,2.1666667163372,0,0,0.583333343267441
94600,0,44.616666957736,44.616666957736,9.58333361148834,0.533333346247673,0,0.200000002980232,0.450000002980232
94700,0,41.9166671037674,41.9166671037674,14.4166670739651,1.25000002980232,0,0,0.5
94800,0,33.0000009536743,33.0000009536743,33.0000009536743,0.75,0,0,0.25
94900,0,32.4833342581987,32.4833342581987,32.4833342581987,1.81666667759418,0.16666667163372,0,0.566666677594185
95000,0,32.8333342671394,32.8333342671394,32.8333342671394,1.5,0,0,0
95100,0,33.0000009536743,33.0000009536743,33.0000009536743,1,0,0,0
95200,0,32.9166676104069,32.9166676104069,32.9166676104069,1.25,0,0,0
95300,0,32.4166675508022,32.4166675508022,32.4166675508022,2.75,0,0,0
95400,0,24.7595238238573,24.7595238238573,24.7595238238573,24.7595238238573,0.142857149243355,0.309523820877075,0.509523823857307
95500,0,24.5666666924953,24.5666666924953,24.5666666924953,24.5666666924953,0,0.666666686534882,1.06666669249535
95600,0,24.6000000238419,24.6000000238419,24.6000000238419,24.6000000238419,0,0,1.60000002384186
95700,0,31.6500008106232,31.6500008106232,31.6500008106232,3.95000000298023,0.200000002980232,0,0.900000005960464
95800,0,31.1333341002464,31.1333341002464,31.1333341002464,4.6000000089407,0.600000008940697,0.200000002980232,1.20000000298023
95900,0,32.0833341926336,32.0833341926336,32.0833341926336,2.16666667163372,0,0.16666667163372,1.41666667163372
96000,0,31.250000834465,31.250000834465,31.250000834465,1.06666667759418,1.55000002682209,1.48333334922791,2.15000002086163
96100,0,32.7833342850208,32.7833342850208,32.7833342850208,0.5,0.16666667163372,0.366666674613953,0.616666674613953
96200,0,33.0833342969418,33.0833342969418,33.0833342969418,0.25,0,0,0.5
96300,0,32.5833342522383,32.5833342522383,32.5833342522383,1,0.41666667163372,0.16666667163372,0.66666667163372
96400,0,33.0833342969418,33.0833342969418,33.0833342969418,0.5,0.25,0,0
96500,0,32.000000834465,32.000000834465,32.000000834465,3.5,0.5,0,0
96600,0,32.0333341956139,32.0333341956139,32.0333341956139,2.70000000298023,0.866666674613953,0.16666667163372,0.16666667163372
96700,0,33.1666676402092,33.1666676402092,33.1666676402092,0.5,0,0,0
96800,0,33.0833342969418,33.0833342969418,33.0833342969418,0.5,0.25,0,0
96900,0,32.750000923872,32.750000923872,32.750000923872,1.25,0,0,0.5
97000,0,11.9166669994593,43.0833336859941,43.0833336859941,1.08333334326744,0.500000014901161,0.16666667163372,0.16666667163372
97100,0,14.0833337306976,41.9166671037674,41.9166671037674,1.75000002980232,0.333333343267441,0,0
97200,0,10.0333336144686,40.7333337664604,40.7333337664604,2.45000006258488,0.866666689515114,0.866666689515114,4.31666678190231
97300,8.11666677892208,10.116666868329,37.3333336859941,37.3333336859941,0.583333343267441,1.46666669845581,1.46666669845581,3.58333338797092
97400,0.783333346247673,9.92619074881077,42.6595241129398,42.6595241129398,1.14285716414452,0.87619049847126,0.87619049847126,1.07619050145149
97500,4.20357151329517,8.56071431934834,26.4059529304504,26.4059529304504,26.4059529304504,2.67261914908886,2.67261914908886,2.67261914908886
97600,2.56071430444717,11.6678571999073,26.5369052290916,26.5369052290916,26.5369052290916,2.05357149243355,2.05357149243355,2.05357149243355
97700,2.70357145369053,8.91785715520382,27.5964290946722,27.5964290946722,27.5964290946722,1.86309529840946,1.86309529840946,1.86309529840946
97800,0.825000002980232,24.2178571522236,24.2178571522236,24.2178571522236,24.2178571522236,0.767857149243355,0.767857149243355,0.767857149243355
97900,3.92500005662441,23.9250000566244,23.9250000566244,23.9250000566244,23.9250000566244,0.125,0.125,0.125
98000,3.40000005066395,24.1500000506639,24.1500000506639,24.1500000506639,24.1500000506639,0,0,0
98100,3.32500004768372,24.0750000476837,24.0750000476837,24.0750000476837,24.0750000476837,0.125,0.125,0.125
98200,0.400000005960464,7.79285715520382,7.79285715520382,7.79285715520382,7.79285715520382,0.142857149243355,0.142857149243355,0.142857149243355
98300,1.32500001788139,8.32500001788139,8.32500001788139,8.32500001788139,8.32500001788139,0.125,0.125,0.125
98400,0.200000002980232,10.9500000029802,10.9500000029802,10.9500000029802,10.9500000029802,0,0,0
98500,0,10.0000002980232,10.0000002980232,10.0000002980232,0,0,0,0
98600,0,11.5000003278255,11.5000003278255,11.5000003278255,0.5,0,0,0
98700,0,12.5333336889744,12.5333336889744,12.5333336889744,0.25,0.616666674613953,0.366666674613953,0.16666667163372
98800,0.25,8.56666687130928,8.56666687130928,8.56666687130928,0.25,1.40000000596046,0.200000002980232,0.200000002980232
98900,0.5,11.0000002086163,11.0000002086163,11.0000002086163,0.75,2.5,0.25,0
99000,1.25000002980232,12.7500003278255,42.2500003576279,42.2500003576279,1.25,0.25,0,0
99100,2.31666672229767,12.3166669905186,41.9833337068558,41.9833337068558,0.700000002980232,0,0.25,0.450000002980232
99200,13.0000003129244,9.61666685342789,37.6166671514511,37.6166671514511,1.05000001192093,0.25,0.850000008940697,0
99300,8.63333356380463,8.06666672229767,36.7333335876465,36.7333335876465,8.06666672229767,0,1.20000001788139,0.566666677594185
99400,1.20000003278255,8.21666668355465,40.716666713357,40.716666713357,8.21666668355465,0.366666674613953,0.566666677594185,0
99500,0,10.6000000089407,39.1000000089407,39.1000000089407,10.6000000089407,0,0.400000005960464,0.200000002980232
99600,0,9.16666668653488,40.1666666865349,40.1666666865349,9.16666668653488,0,1.16666668653488,0.16666667163372
99700,0,9.09523813426495,39.5952381342649,39.5952381342649,9.09523813426495,0.428571447730064,1.09523813426495,1.09523813426495
99800,0,23.9880952984095,23.9880952984095,23.9880952984095,23.9880952984095,0.571428596973419,1.73809529840946,1.73809529840946
99900,0,29.702381581068,29.702381581068,29.702381581068,9.03571429848671,0.61904764175415,0.61904764175415,0.61904764175415
100000,0,31.3333341628313,31.3333341628313,31.3333341628313,3.5,0.833333358168602,0.833333358168602,0.833333358168602
100100,0,10.8428574204445,39.6261908859015,39.6261908859015,5.97619061172009,1.62619049847126,1.62619049847126,0.676190495491028
100200,0,13.55000038445,37.2000004351139,37.2000004351139,1.25000002980232,4.45000004768372,4.45000004768372,1.90000003576279
100300,0,10.2000002712011,43.616666957736,43.616666957736,1.66666668653488,0.450000002980232,0.450000002980232,0
100400,0,11.7000003308058,43.5333336740732,43.5333336740732,0.833333343267441,0.200000002980232,0.200000002980232,0
100500,0,10.2000003010035,44.2000003308058,44.2000003308058,0.333333343267441,0.866666689515114,0.200000002980232,0
100600,0,11.5333336591721,42.9000003486872,42.9000003486872,0.583333343267441,1.15000002086163,0.566666677594185,0.366666674613953
100700,0,12.6166670173407,41.6000003665686,41.6000003665686,0.75,1.93333335220814,1.1000000089407,0.400000005960464
100800,0,11.9166669845581,40.5000004768372,40.5000004768372,5.58333346247673,1.25000002980232,0.25,0
100900,0,32.5000008940697,32.5000008940697,32.5000008940697,2.5,0,0,0
101000,0,30.1666672825813,30.1666672825813,30.1666672825813,9.5,0,0,0
101100,0,24.7333333492279,24.7333333492279,24.7333333492279,24.7333333492279,0.733333349227905,0.333333343267441,0
101200,0,25,25,25,25,0,0,0
101300,0,23.3333334326744,23.3333334326744,23.3333334326744,23.3333334326744,3.33333343267441,3.33333343267441,0
101400,0,31.4000008404255,31.4000008404255,31.4000008404255,1,1.36666668951511,3.06666669249535,0.366666674613953
101500,0,30.6833341121674,30.6833341121674,30.6833341121674,2.20000000298023,1.53333336114883,3.6833333671093,0.533333346247673
101600,0,32.1166675239801,32.1166675239801,32.1166675239801,2.25,0.200000002980232,1.20000000298023,0
101700,0,32.1000009030104,32.1000009030104,32.1000009030104,1.5,0.333333343267441,0.933333352208138,0.933333352208138
101800,0,32.2833342254162,32.2833342254162,32.2833342254162,2.41666667163372,0,0.366666674613953,0.366666674613953
101900,0,32.1166675835848,32.1166675835848,32.1166675835848,1.41666667163372,0.500000014901161,0.866666689515114,0.866666689515114
102000,0,32.0500008910894,32.0500008910894,32.0500008910894,1.75,0.16666667163372,0.966666683554649,0.966666683554649
102100,0,31.4833341985941,31.4833341985941,31.4833341985941,2.41666667163372,0.666666686534882,1.23333336412907,1.23333336412907
102200,0,24.6785714477301,24.6785714477301,24.6785714477301,24.6785714477301,0.428571447730064,0.428571447730064,0.428571447730064
102300,0,24.9500000029802,24.9500000029802,24.9500000029802,24.9500000029802,0.200000002980232,0,0
102400,0,0.5,33.1666676402092,33.1666676402092,33.1666676402092,0,0,0
102500,0,0.5,33.1666676402092,33.1666676402092,33.1666676402092,0,0,0
102600,0,1,33.0000009536743,33.0000009536743,33.0000009536743,0,0,0
102700,0,0.75,32.9166676104069,32.9166676104069,32.9166676104069,0.5,0,0
102800,0,0.75,33.0833342969418,33.0833342969418,33.0833342969418,0,0,0
102900,0,1.5,32.8333342671394,32.8333342671394,32.8333342671394,0,0,0
103000,0,0.5,33.1666676402092,33.1666676402092,33.1666676402092,0,0,0
103100,0,0.666666686534882,46.8333334922791,46.8333334922791,4.91666680574417,0,0.5,0.25
103200,0,32.1666675209999,32.1666675209999,32.1666675209999,3.25,0,0,0.25
103300,0,31.7500008046627,31.7500008046627,31.7500008046627,4.75,0,0,0
103400,0,32.4166675508022,32.4166675508022,32.4166675508022,2.75,0,0,0
103500,0,33.0833342969418,33.0833342969418,33.0833342969418,0.75,0,0,0
103600,0,12.5000003576279,74.5000003576279,12.5000003576279,0.5,0,0,0
103700,0,11.833333671093,75.833333671093,11.833333671093,0.5,0,0,0
103800,0,9.83333361148834,79.8333336114883,9.83333361148834,0.5,0,0,0
103900,0,12.4166669249535,71.4166669249535,12.4166669249535,3.75,0,0,0
104000,0,10.8333335220814,73.8333335220814,10.8333335220814,4.5,0,0,0
104100,0,12.0000002980232,74.0000002980232,12.0000002980232,2,0,0,0
104200,0,13.0000002086163,68.0000002086163,13.0000002086163,6,0,0,0
104300,0,13.0000002682209,70.0000002682209,13.0000002682209,4,0,0,0
104400,0,29.6666672229767,29.6666672229767,29.6666672229767,11,0,0,0
104500,0,31.7500008046627,31.7500008046627,31.7500008046627,4.75,0,0,0
104600,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
104700,0,33.2500009834766,33.2500009834766,33.2500009834766,0.25,0,0,0
104800,0,11.333333671093,11.333333671093,11.333333671093,0,0,0,0
104900,0,9.83333361148834,9.83333361148834,9.83333361148834,0.5,0,0,0
105000,0,14.2500004172325,14.2500004172325,14.2500004172325,0.25,0,0,0
105100,0,13.7500003874302,13.7500003874302,13.7500003874302,0.75,0,0,0
105200,0,11.583333671093,11.583333671093,11.583333671093,0.25,0,0,0
105300,0,12.9166670143604,12.9166670143604,12.9166670143604,1.25,0,0,0
105400,0,9.75,9.75,9.75,9.75,0,0,0
105500,0,8.75,8.75,8.75,8.75,0,0,0
105600,0,25,25,25,25,0,0,0
105700,0,23.6666667461395,23.6666667461395,23.6666667461395,23.6666667461395,2.16666674613953,2.16666674613953,1.00000004470348
105800,0,21.2023811787367,21.2023811787367,21.2023811787367,21.2023811787367,6.45238117873669,6.45238117873669,2.28571438789368
105900,0,9.72619050741196,39.226190507412,39.226190507412,9.72619050741196,0.976190507411957,0.976190507411957,0.142857149243355
106000,0,9.70000018179417,43.2000001817942,43.2000001817942,3.70000000298023,0,0.200000002980232,0
106100,0,11.0833335518837,42.5833335518837,42.5833335518837,3.75,0,0,0
106200,0,10.5000002086163,43.0000002086163,43.0000002086163,3.5,0,0,0
106300,0,9.75000014901161,42.7500001490116,42.7500001490116,4.75,0,0,0
106400,0,11.1666668951511,42.6666668951511,42.6666668951511,3.5,0,0,0
106500,0,11.2500002682209,43.2500002682209,43.2500002682209,2.25,0,0,0
106600,0,12.3333336412907,42.8333336412907,42.8333336412907,2,0,0,0
106700,0,29.7000005692244,29.7000005692244,29.7000005692244,10.7000000029802,0,0.200000002980232,0
106800,0,24.9500000029802,24.9500000029802,24.9500000029802,24.9500000029802,0,0.200000002980232,0
106900,0,25,25,25,25,0,0,0
107000,0,25,25,25,25,0,0,0
107100,0,25,25,25,25,0,0,0
107200,0,0,0,0,3,0,0,0
107300,0,0,0,0,0,0,0,0
107400,0,0,0,0,0,0,0,0
107500,0,0,0,0,0,0,0,0
107600,0,0.333333343267441,0.333333343267441,0.333333343267441,1,2,0,0
107700,0,0,0,0,0,2,0,0
107800,0,0,0,0,0,2,0,0
107900,0,0,0,0,0,3,0,0
108000,0,33.0833342969418,33.0833342969418,33.0833342969418,0,0.75,0,0
108100,0,31.5500008165836,31.5500008165836,31.5500008165836,0.75,3.80000001192093,0.400000005960464,0.400000005960464
108200,0,31.3333341479301,31.3333341479301,31.3333341479301,0.91666667163372,3.91666668653488,0.766666680574417,0.400000005960464
108300,0,31.9333341866732,31.9333341866732,31.9333341866732,0.75,2.8500000089407,0.400000005960464,0.200000002980232
108400,0,31.8428580015898,31.8428580015898,31.8428580015898,1.30952382087708,2.50952382385731,0.309523820877075,0.342857152223587
108500,0,32.2833342254162,32.2833342254162,32.2833342254162,0.41666667163372,2.36666667461395,0.16666667163372,0.200000002980232
108600,0,32.6166675835848,32.6166675835848,32.6166675835848,0.25,1.70000000298023,0,0.200000002980232
108700,0,15.5238100886345,15.5238100886345,15.5238100886345,6.85714316368103,15.5238100886345,15.5238100886345,15.5238100886345
108800,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
108900,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
109000,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
109100,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
109200,0,15.88095292449,15.88095292449,15.88095292449,15.88095292449,15.88095292449,15.88095292449,4.71428592503071
109300,0,15.7142862677574,15.7142862677574,15.7142862677574,15.7142862677574,15.7142862677574,15.7142862677574,5.71428596973419
109400,0,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355
109500,0,0,0,0,0,0,0,0
109600,0,0,0,0,0,0,0,0
109700,0,0,0,0,0,0,0,0
109800,0,0,0,0,0,0,0,0
109900,0,0,0,0,0,0,0,0
110000,0,0,0,0,0,0,0,0
110100,0,0,0,0,0,0,0,0
110200,0,0,0,0,0,0,0,0
110300,0,1.00000002980232,1.00000002980232,1.00000002980232,0,0,0,0
110400,0,1.33333337306976,1.33333337306976,1.33333337306976,0,0,0,0
110500,0,0.333333343267441,0.333333343267441,0.333333343267441,0,0,0,0
110600,0,0.333333343267441,0.333333343267441,0.333333343267441,0,0,0,0
110700,0,0,0,0,0,0,0,0
110800,0,0,0,0,0,0,0,0
110900,0,1.33333334326744,1.33333334326744,1.33333334326744,6,0,0,0
111000,0,0.533333346247673,0.533333346247673,0.533333346247673,2,0.200000002980232,0,0.200000002980232
111100,0,1.08333334326744,1.08333334326744,1.08333334326744,1.75,0,0,0
111200,0,0.666666686534882,0.666666686534882,0.666666686534882,3,0,0,0
111300,0,0.75,0.75,0.75,4.75,0,0,0
111400,0,32.750000923872,32.750000923872,32.750000923872,1.75,0,0,0
111500,0,32.750000923872,32.750000923872,32.750000923872,1.75,0,0,0
111600,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
111700,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
111800,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
111900,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
112000,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
112100,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
112200,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
112300,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
112400,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
112500,0,33.2500009834766,33.2500009834766,33.2500009834766,0.25,0,0,0
112600,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
112700,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
112800,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
112900,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
113000,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
113100,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
113200,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
113300,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
113400,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
113500,0,43.6666670441628,43.6666670441628,12.6666670441628,0,0,0,0
113600,0,43.8333337008953,43.8333337008953,12.3333337008953,0,0,0,0
113700,0,44.1666670143604,44.1666670143604,11.6666670143604,0,0,0,0
113800,0,45.1666669547558,45.1666669547558,9.66666695475578,0,0,0,0
113900,0,48.1666667759418,48.1666667759418,3.66666677594185,0,0,0,0
114000,0,46.8333335220814,46.8333335220814,6.33333352208138,0,0,0,0
114100,0,47.0000001788139,47.0000001788139,6.00000017881393,0,0,0,0
114200,0,47.8333334624767,47.8333334624767,4.33333346247673,0,0,0,0
114300,0,43.3333337306976,43.3333337306976,13.3333337306976,0,0,0,0
114400,0,44.1666670143604,44.1666670143604,11.6666670143604,0,0,0,0
114500,0,43.8333337008953,43.8333337008953,12.3333337008953,0,0,0,0
114600,0,44.5000003278255,44.5000003278255,11.0000003278255,0,0,0,0
114700,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
114800,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
114900,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
115000,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
115100,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
115200,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
115300,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
115400,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
115500,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
115600,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
115700,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
115800,0,33.2500009834766,33.2500009834766,33.2500009834766,0.25,0,0,0
115900,0,33.3333343267441,33.3333343267441,33.3333343267441,0,0,0,0
116000,0,32.9166676104069,32.9166676104069,32.9166676104069,1.25,0,0,0
116100,0,33.2500009834766,33.2500009834766,33.2500009834766,0.25,0,0,0
116200,0,32.5000008940697,32.5000008940697,32.5000008940697,2,0.5,0,0
116300,0,32.750000923872,32.750000923872,32.750000923872,1.5,0.25,0,0
116400,0,32.8333342671394,32.8333342671394,32.8333342671394,1.5,0,0,0
116500,0,32.9166676104069,32.9166676104069,32.9166676104069,1.25,0,0,0
116600,0,0,0,0,0,0,0,0
116700,0,0,0,0,0,0,0,0
116800,0,0,0,0,0,0,0,0
116900,0,0,0,0,0,0,0,0
117000,0,0,0,0,0,0,0,0
117100,0,0,0,0,0,0,0,0
117200,0,0,0,0,0,0,0,0
117300,0,0,0,0,0,0,0,0
