Position in alignment,BHV5 - BHV5,BHV5 - C33,BHV5 - C46,BHV5 - Titanium_IBR_MLV_vaccine,BHV5 - 216_II,BHV5 - K22,BHV5 - B589,BHV5 - Cooper
102000,0,0.16666667163372,0.16666667163372,0.16666667163372,0,14.6666666716337,14.6666666716337,0.16666667163372
102100,0,0.666666686534882,0.666666686534882,0.666666686534882,0,22.6666666865349,22.6666666865349,0.666666686534882
102200,0,0.428571447730064,0.428571447730064,0.428571447730064,0.428571447730064,48.9285714477301,48.9285714477301,0.428571447730064
102300,0,0.16666667163372,0.16666667163372,0.16666667163372,0.16666667163372,0.5,98.6666666716337,0.16666667163372
102400,0,0,0,0,0,0.5,99.5,0
102500,0,0,0,0,0,0,97,0
102600,0,0,0,0,0,0,97,0
102700,0,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0,76,0.400000005960464
102800,0,0,0,0,0,0,88,0
102900,0,0,0,0,0,0,90,0
103000,0,0,0,0,0,0,88,0
103100,0,0,0,0,0,0,15,0
103200,0,0,0,0,0,37,4,0
103300,0,0,0,0,0,21,0,0
103400,0,0,0,0,0,25.5,0.5,0
103500,0,0,0,0,0,39.5,0.5,0
103600,0,0,0,0,0,28,0,0
103700,0,0,0,0,0,24,0,0
103800,0,0,0,0,0,40,0,0
103900,0,0,0,0,0,19,0,0
104000,0,0,0,0,0,5,0,0
104100,0,0,0,0,0,9.5,0.5,0
104200,0,0,0,0,0,6.5,0.5,0
104300,0,0,0,0,0,9.5,0.5,0
104400,0,0,0,0,0,7.5,0.5,0
104500,0,0,0,0,0,30.5,0.5,0
104600,0,0,0,0,0,6,0,0
104700,0,0,0,0,0,77.5,0.5,0
104800,0,0,0,0,0,69.5,2.5,0
104900,0,0,0,0,0,88,4,0
105000,0,0,0,0,0,95,2,0
105100,0,0,0,0,0,93.5,2.5,0
105200,0,0,0,0,0,91.5,2.5,0
105300,0,0,0,0,0,85.5,1.5,0
105400,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,88.7000000029802,6.5,0
105500,0,1.20000001788139,1.20000001788139,1.20000001788139,1.20000001788139,77.7000000178814,2.5,0
105600,0,0,0,0,0,95.5,4.5,0
105700,0,2.16666674613953,2.16666674613953,2.16666674613953,2.16666674613953,87.6666667461395,1.50000004470348,2.16666674613953
105800,0,6.45238117873669,6.45238117873669,6.45238117873669,6.45238117873669,52.4523811787367,15.2857143878937,6.45238117873669
105900,0,2.89285722374916,0.976190507411957,0.976190507411957,2.89285722374916,85.8928572237492,5.39285714924335,0.976190507411957
106000,0,0.333333343267441,0,0,1.33333334326744,87.3333333432674,0,0
106100,0,0,0,0,0,97,0,0
106200,0,0.333333343267441,0,0,0.333333343267441,96.3333333432674,0,0
106300,0,0.333333343267441,0,0,0.333333343267441,95.3333333432674,0,0
106400,0,0.333333343267441,0,0,0.333333343267441,95.8333333432674,0.5,0
106500,0,0,0,0,0,99,0,0
106600,0,0,0,0,0.5,97.5,0,0
106700,0,0,0,0,0.5,58.5,5,0
106800,0,0,0,0,0,74.5,9.5,0
106900,0,0.5,0,0,0,2.5,87,0
107000,0,0,0,0,0.5,23.5,65,0
107100,0,0,0,0,0,25,67,0
107200,0,0,0,0,0,55,39,0
107300,0,0,0,0,0,48.5,47.5,0
107400,0,0,0,0,1,36.5,58.5,0
107500,0,0,0,0,4,53,39,0
107600,0,0.25,0.25,0.25,3,31.5,58.5,1.25
107700,0,0.583333343267441,0.583333343267441,0.583333343267441,0.5,87.5,4,1.25
107800,0,1.68333335220814,1.68333335220814,1.68333335220814,3.5,60.1000000089407,6.90000000596046,0.450000002980232
107900,0,0.333333343267441,0.583333343267441,0.583333343267441,9.83333337306976,60.5833333730698,10.5833333730698,2.5
108000,0,0.75,0.75,0.75,1.5,24,26.5,0.75
108100,0,3.75000001490116,3.75000001490116,3.75000001490116,0.5,53.1000000089407,15.4000000059605,3.75000001490116
108200,0,3.65952384471893,3.65952384471893,3.65952384471893,1.80952382087708,44.3095238357782,10.2428571581841,3.65952384471893
108300,0,2.50952383875847,2.50952383875847,2.50952383875847,1.30952382087708,47.609523832798,18.0428571552038,2.50952383875847
108400,0,2.40952382981777,2.40952382981777,2.40952382981777,1.64285716414452,53.3428571671247,11.3761904984713,2.40952382981777
108500,0,2.18333335220814,2.18333335220814,2.18333335220814,0.500000014901161,33.8666666895151,43.9000000208616,2.18333335220814
108600,0,1.55000001192093,1.55000001192093,1.55000001192093,1.16666668653488,37.3666666895151,42.2666666954756,1.55000001192093
108700,0,15.5238100886345,15.5238100886345,15.5238100886345,6.85714316368103,15.5238100886345,15.5238100886345,15.5238100886345
108800,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
108900,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
109000,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
109100,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
109200,0,15.88095292449,15.88095292449,15.88095292449,15.88095292449,15.88095292449,4.71428592503071,15.88095292449
109300,0,15.7142862677574,15.7142862677574,15.7142862677574,15.7142862677574,15.7142862677574,5.71428596973419,15.7142862677574
109400,0,18.5095241963863,18.5095241963863,18.5095241963863,18.5095241963863,18.5095241963863,7.30952402949333,0.142857149243355
109500,0,18.8333337008953,18.8333337008953,18.8333337008953,18.8333337008953,18.8333337008953,5.83333350718021,0
109600,0,10.0666668117046,10.0666668117046,10.0666668117046,0,17.1500000059605,50.6500000059605,0
109700,0,10.6666668653488,10.6666668653488,10.6666668653488,0,3,57,0
109800,0,13.2500002682209,13.2500002682209,13.2500002682209,0,1,33.25,0
109900,0,0.333333343267441,0.333333343267441,0.333333343267441,0,0,92,0
110000,0,0,0,0,0,0,99,0
110100,0,0,0,0,0,0,100,0
110200,0,0,0,0,0,0,100,0
110300,0,0,0,0,0,0,100,0
110400,0,0,0,0,0,0,100,0
110500,0,0,0,0,0,0,100,0
110600,0,0,0,0,0,0,68,0
110700,0,0,0,0,7,0,4,0
110800,0,0,0,0,4,1,3,0
110900,0,0,0,0,0,1,0,0
111000,0,0.583333343267441,0.583333343267441,0.583333343267441,0,0,2,0.25
111100,0,0,0,0,0,0,0,0
111200,0,0,0,0,0,0,0,0
111300,0,0.333333343267441,0.333333343267441,0.333333343267441,0,0,0,0
111400,0,0,0,0,0,50,50,0
111500,0,0,0,0,0,91.5,8.5,0
111600,0,0,0,0,0.5,65,22.5,0
111700,0,0,0,0,0.5,85.5,10,0
111800,0,0,0,0,0.333333343267441,85.8333333432674,8.83333334326744,0
111900,0,0,0,0,0,91,9,0
112000,0,0,0,0,0,97,2,0
112100,0,0,0,0,0,93.5,5.5,0
112200,0,0,0,0,0,80,6,0
112300,0,0,0,0,0,86,5,0
112400,0,0,0,0,0,96,0,0
112500,0,0,0,0,0,80.5,0.5,0
112600,0,0,0,0,0,74,0,0
112700,0,0,0,0,0,52,0,0
112800,0,0,0,0,0,19,1,0
112900,0,0,0,0,0,16,5,0
113000,0,0,0,0,0,18,6,0
113100,0,0,0,0,0,15,2,0
113200,0,0,0,0,0,7.5,30.5,0
113300,0,0,0,0,0,13,46,0
113400,0,0,0,0,0,8,50,0
113500,0,0,0,0,0,5.5,72.5,0
113600,0,0,0,0,0,19.5,70.5,0
113700,0,0,0,0,0,26,66,0
113800,0,0,0,0,0,52,45,0
113900,0,0,0,0,0,37,43,0
114000,0,0,0,0,0,16,14,0
114100,0,0,0,0,0,11.5,8.5,0
114200,0,0,0,0,0,9,6,0
114300,0,0,0,0,0,22,2,0
114400,0,0,0,0,0,10.5,1.5,0
114500,0,0,0,0,0,10.5,0.5,0
114600,0,0,0,0,0,7,10,0
114700,0,0,0,0,0,58,12,0
114800,0,0,0,0,0,59.5,14.5,0
114900,0,0,0,0,3,53,10,0
115000,0,0,0,0,2,16,1,0
115100,0,0,0,0,9,9,2,0
115200,0,0,0,0,4,57,0,0
115300,0,0,0,0,2,45,0,0
115400,0,0,0,0,1,39,0,0
115500,0,0,0,0,0,13,0,0
115600,0,0,0,0,4.5,22.5,0,0
115700,0,0,0,0,3,28,0,0
115800,0,0,0,0,3,33,8,0
115900,0,0,0,0,2,23,3,0
116000,0,0,0,0,0,4,31,0
116100,0,0,0,0,1,13,34,0
116200,0,0.5,0.5,0.5,4.5,1.5,15,0.5
116300,0,0.25,0.25,0.25,5,0,5,0.25
116400,0,0,0,0,0,0,11,0
116500,0,0,0,0,0,3,13,0
116600,0,0.25,0.25,0.25,0,3.25,2,0
116700,0,0,0,0,0,6.5,8.5,0
116800,0,0,0,0,0,0,2,0
116900,0,0,0,0,0,5,5,0
117000,0,0,0,0,0,1,0,0
117100,0,0,0,0,0,6,3,0
117200,0,0,0,0,0,8,0,0
117300,0,0,0,0,0,77.5,6.5,0
117400,0,0,0,0,0,72,12,0
117500,0,0,0,0,0,59,29,0
117600,0,0,0,0,0,45,43,0
117700,0,0,0,0,0,35,49,0
117800,0,0,0,0,0,24.5,61.5,0
117900,0,0,0,0,1,12,41,0
118000,0,0,0,0,0,5,44,0
118100,0,0,0,0,0,8,37,0
118200,0,0,1,0,0,7,44,0
118300,0,0,0,0,0,23,11,0
118400,0,0,0,0,0,15.5,1.5,0
118500,0,0,0,0,0,15,3,0
118600,0,0,0,0,0.333333343267441,15.8333333432674,11.8333333432674,0
118700,0,0,0,0,0,6,40,0
118800,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,26.5,24.5,0.200000002980232
118900,0,0,0,0,0,9.5,43.5,0
119000,0,0,0,0,0,15,14,0
119100,0,0.933333352208138,0.933333352208138,0.933333352208138,0.933333352208138,5,20.3333333432674,0.933333352208138
119200,0,1.50000002980232,1.50000002980232,1.50000002980232,1.50000002980232,9,49.5000000149012,1.50000002980232
119300,0,0.533333346247673,0.533333346247673,0.533333346247673,0.533333346247673,10,61.3333333432674,0.533333346247673
119400,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,40,23,0.200000002980232
119500,0,0.600000008940697,0.600000008940697,0.600000008940697,0.600000008940697,85,6,0.600000008940697
119600,0,0.28571429848671,0.28571429848671,0.28571429848671,0.28571429848671,86.7857142984867,4.78571429848671,0.28571429848671
119700,0,0,0,0,0,81,14,0
119800,0,0,0,0,0,88,1,0
119900,0,0,0,0,0,47,17,0
120000,0,0,0,0,0,76,0,0
120100,0,0,0,0,0,93,0,0
120200,0,0,0,0,0,95,1,0
120300,0,0,0,0,0,95,0,0
120400,0,0,0,0,0,89,0,0
120500,0,0,0,0,0,84,2,0
120600,0,0,0,0,0,10,0,0
120700,0,0,0,0,0,39,0,0
120800,0,0.333333343267441,1,0.333333343267441,1.5,78.8333333432674,11,0
120900,0,0.916666686534882,2,0.916666686534882,7.25,51.0833333432674,10.8333333432674,0
121000,0,1.41666670143604,95.416666701436,1.41666670143604,0.16666667163372,1.16666667163372,0.41666667163372,0
121100,0,0.333333343267441,93.5,0.333333343267441,0,1.83333334326744,0,0
121200,0,0,0,0.5,0,11.5,3,0
121300,0,0,0,1,0,3,5,0
121400,0,0,0,0.5,0.5,6.5,6.5,0
121500,0,0,0,0,0,10,8,0
121600,0,0,22,0,0,24,3,0
121700,0,0,0,0,0,18,32,0
121800,0,0,0,0,0,53.5,33.5,0
121900,0,0,0,0,0,51,49,0
122000,0,0,0,0,0,28.5,71.5,0
122100,0,0,0,0,0,44.5,55.5,0
122200,0,0,0,0,0,47,44,0
122300,0,0,0,0,0,54,31,0
122400,0,0,0,0,0,12,70,0
122500,0,0,0,0,0.333333343267441,26.8333333432674,26.8333333432674,0
122600,0,0,0,0,0,7.5,38.5,0
122700,0,0,0,0,0,8,42,0
122800,0,0,0,0,0,7.5,32.5,0
122900,0,0,0,0,0,10.5,47.5,0
123000,0,0,0,0,0,21.5,78.5,0
123100,0,0,0,0,0,15,85,0
123200,0,0,0,0,0,18.5,18.5,0
123300,0,0,0,0,0,21.5,21.5,0
123400,0,0,0,0,0,16,16,0
123500,0,0,0,0,0,17,17,0
123600,0,0,0,0,1,17,17,0
123700,0,0.5,0.5,0.5,1.33333334326744,15.8333333432674,15.8333333432674,0.5
123800,0,0.142857149243355,0.142857149243355,0.142857149243355,1.4761904925108,18.4761904925108,18.4761904925108,0.142857149243355
123900,0,0,0,0,1.33333334326744,19.3333333432674,19.3333333432674,0
124000,0,0.16666667163372,0.16666667163372,0.16666667163372,0,49.6666666716337,49.6666666716337,0.16666667163372
124100,0,0.16666667163372,0.16666667163372,0.16666667163372,0.500000014901161,16.3333333432674,82.5000000149012,0.16666667163372
124200,0,0,0,0,0,20.5,79.5,0
124300,0,0,0,0,0,2.5,28.5,0
124400,0,0,0,0,0,1.5,20.5,0
124500,0,0,0,0,0,1,20,0
124600,0,0,0,0,0,1,21,0
124700,0,0,0,0,0,7,30,0
124800,0,0,0,0,1,13.5,25.5,0
124900,0,0,0,0,0,13.5,19.5,0
125000,0,0,0,0,6.83333334326744,16.8333333432674,18.3333333432674,0
125100,0,0.142857149243355,0.142857149243355,0.142857149243355,4.64285714924335,26.6428571492434,60.1428571492434,0.142857149243355
125200,0,0,0,0,3.5,28.5,64,0
125300,0,0,0,0,3,23.5,59.5,0
125400,0,0,0,0,11,26,56,0
125500,0,0.400000005960464,0.400000005960464,0.400000005960464,8.40000000596046,20,55,0.400000005960464
125600,0,0,0,0,2,5,59,0
125700,0,0,0,0,0,5.5,76.5,0
125800,0,0,0,0,0,0,81,0
125900,0,0,0,0,0,0,58,0
126000,0,0,0,0,0,1,65,0
126100,0,0,0,0,0,0,67,0
126200,0,0,0,0,0,1.5,58.5,0
126300,0,0,0,0,0,0,71,0
126400,0,0,0,0,0,2.5,79.5,0
126500,0,0,0,0,0,21,17,0
126600,0,0,0,0,0.5,29,24.5,0
126700,0,0,0,0,0,31.5,31.5,0
126800,0,0,0,0,1,49,10,0
126900,0,0.333333343267441,0.333333343267441,0.333333343267441,0.333333343267441,69.8333333432674,13.5,0.333333343267441
127000,0,0.809523835778236,0.809523835778236,0.809523835778236,8.97619052231312,59.4761905223131,7.30952383577824,0.809523835778236
127100,0,1.00000002980232,1.00000002980232,1.00000002980232,4.33333337306976,89.8333333730698,1.83333334326744,1.00000002980232
127200,0,0.16666667163372,0.566666677594185,0.566666677594185,0.900000020861626,90.9000000208616,0.333333343267441,0.566666677594185
127300,0,0,0,0,0.5,81.5,1,0
127400,0,0.16666667163372,0.16666667163372,0.16666667163372,1.00000001490116,85.5000000149012,0.833333343267441,0.16666667163372
127500,0,0,0,0,2.5,84.5,0,0
127600,0,0,0,0,0,92.5,0.5,0
127700,0,0,0,0,0,95.5,1.5,0
127800,0,0,0,0,1,72,22,0
127900,0,0,0,0,0,83,11,0
128000,0,0,0,0,0,16.5,82.5,0
128100,0,0,0,0,0,13,85,0
128200,0,0,0,0,0,17.5,76.5,0
128300,0,0,0,0,0,14.5,81.5,0
128400,0,0,0,0,0,0.5,99.5,0
128500,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,4.5,89.5,0.200000002980232
128600,0,0.366666674613953,0.366666674613953,0.366666674613953,0.366666674613953,7.66666667163372,87.5,0.366666674613953
128700,0,0.583333343267441,0.333333343267441,0.583333343267441,0.583333343267441,5.5,88.0833333432674,0.333333343267441
128800,0,4.95952388644218,1.07619050145149,4.95952388644218,4.95952388644218,17.1928571611643,50.7761905044317,1.07619050145149
128900,0,12.6666668355465,3.10000005364418,12.6666668355465,12.6666668355465,6.40000000596046,34.4000000208616,3.10000005364418
129000,0,13.0595240443945,3.142857208848,13.0595240443945,13.0595240443945,3.64285714924335,33.8928571790457,3.142857208848
129100,0,14.176190674305,2.80952386558056,14.176190674305,14.176190674305,3.34285715222359,37.5095238387585,2.80952386558056
129200,0,24.5285718888044,7.76190492510796,24.5285718888044,24.5285718888044,2.94523814320564,7.94523817300797,7.76190492510796
129300,0,20.4238097965717,8.52380979061127,20.4238097965717,20.4238097965717,1.25714290142059,20.4238097965717,8.52380979061127
129400,0,7.40238104760647,2.95238104462624,7.40238104760647,7.40238104760647,2.98571430146694,68.9023810476065,2.95238104462624
129500,0,0.333333343267441,1.10000002384186,1.10000002384186,1.10000002384186,0.66666667163372,54.6000000238419,1.10000002384186
129600,0,0.333333343267441,2.0833333581686,2.0833333581686,1.3333333581686,0,58.0833333581686,2.0833333581686
129700,0,1.8333333581686,5.50000010430813,5.50000010430813,1.68333335220814,5,16.9833333492279,5.50000010430813
129800,0,1.1000000089407,2.60000003874302,2.60000003874302,0.400000005960464,3.25,10.4500000029802,2.60000003874302
129900,0,0.650000005960464,0.983333349227905,0.983333349227905,0.400000005960464,4.5,2.5,0.983333349227905
130000,0,0,0,0,4,9.5,16.5,0
130100,0,0,0,0,0,34,26,0
130200,0,0,0,0,0,42,16,0
130300,0,0.450000002980232,0.783333346247673,0.783333346247673,6.03333334624767,47.5,21,0.450000002980232
130400,0,0.200000002980232,0.200000002980232,0.200000002980232,0.700000002980232,58.5,12,0.200000002980232
130500,0,0,0,0,0,38,21,0
130600,0,0,0,0,0,10,35,0
130700,0,0,0,0,1.5,40,32.5,0
130800,0,0.25,0.25,0.25,0,66.5,18.5,0.25
130900,0,0,0,0,0,28,0,0
131000,0,0,0,0,0,7,0,0
131100,0,0,0,0,0,75,0,0
131200,0,0,0,0,0,80,0,0
131300,0,0,0,0,0,77,0,0
131400,0,0,0,0,0,83,0,0
131500,0,0,0,0,0,94,0,0
131600,0,0,0,0,0,72,0,0
131700,0,0,0,0,0,58,1,0
131800,0,0,0,0,0,84.5,12.5,0
131900,0,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,81.5,9.5,0.200000002980232
132000,0,0,0,0,0,82.5,7.5,0
132100,0,0.25,0.25,0.25,0,84.5,5.5,0.25
132200,0,0.5,0.5,0.5,0,37.5,31.5,0.5
132300,0,2.21666668355465,2.21666668355465,2.21666668355465,0.366666674613953,10,42.7666666805744,2.21666668355465
132400,0,1.23333334922791,1.23333334922791,1.23333334922791,0.16666667163372,9.16666667163372,9.73333334922791,1.23333334922791
132500,0,1.25000001490116,1.25000001490116,1.25000001490116,0,4,21.0000000149012,1.25000001490116
132600,0,0.25,0.25,0.25,0,21.5,24.5,0.25
132700,0,0,0,0,0,13,29,0
132800,0,0.16666667163372,0.16666667163372,0.16666667163372,0.16666667163372,11,53.1666666716337,0.16666667163372
132900,0,0,0,0,0,6,51,0
133000,0,0,0,0,0,36.5,22.5,0
133100,0,0,0,0,0,43.5,10.5,0
133200,0,0,0,0,0,42.5,11.5,0
133300,0,0,0,0,0,17.5,23.5,0
133400,0,0,0,0,0,8,40,0
133500,0,0,0,0,2,13,41,0
133600,0,0,0,0,0,12.5,30.5,0
133700,0,0,0,1,0.5,20,18.5,1
133800,0,0,0,4,9,10,23,0
133900,0,0,0,0,1,14,17,0
134000,0,0,0,0.5,2,19.5,34,0
134100,0,0.333333343267441,0,1.33333334326744,0,46.3333333432674,10,0
134200,0,0,0,1,1,49,9,0
134300,0,0,0,0,0,3,0,0
134400,0,0,0,0,0,3,0,0
134500,0,0,0,0,0,3,0,0
134600,0,0,0,0,0,3,3,0
134700,0,0,0,0,0,7,5,0
134800,0,0,0,0,0,8,9,0
134900,0,0,0,0,0,3,1,0
135000,0,0,0,0,0,1,4,0
135100,0,0,0,0,0,4,13,0
135200,0,0.25,0.25,0.25,0,4,10,0.25
135300,0,0,0,0,4,7,19,0
135400,0,0,0,0,11,11,19,0
135500,0,0,0,0,3,4,31,0
135600,0,0,0,0,0,43,1,0
135700,0,0,0,0,1,32,7,0
135800,0,0,0,0,1.5,38.5,0,0
135900,0,0,0,0,2.5,22.5,2,0
136000,0,0,0,0,2.5,14.5,0,0
136100,0,0,0,0,4.5,26.5,0,0
136200,0,0,0,0,1,47,0,0
136300,0,0,0,0,6,46,0,0
136400,0,0,0,0,4,10,1,0
136500,0,0,0,0,1,18,0,0
136600,0,0,0,0,1,24,3,0
136700,0,0,0,0,0,65.5,5.5,0
136800,0,0,0,0,0,45,2,0
136900,0,0,0,0,0,29.5,3.5,0
137000,0,0,0,0,0,9,0,0
137100,0,0,0,0,0,13,0,0
137200,0,0,0,0,0,23,1,0
137300,0,0,0,0,0,7,9,0
137400,0,0,0,0,0,9,7,0
137500,0,0,0,0,0,13.5,15.5,0
137600,0,0,0,0,0,29,67,0
137700,0,0,0,0,0,21.5,68.5,0
137800,0,0,0,0,0,26,62,0
137900,0,0,0,0,0,16.5,74.5,0
138000,0,0,0,0,1,7,55,0
138100,0,0,0,0,1,8,43,0
138200,0,0,0,0,3,9.5,43.5,0
138300,0,0,0,0,3,3,23,0
138400,0,0,0,0,1,19,2,0
138500,0,0,0,0,1,16,7,0
138600,0,0,0,0,2,10,1,0
138700,0,0,0,0,7,17,3,0
138800,0,0,0,0,0,54,0,0
138900,0,0,0,0,0,76.5,0.5,0
139000,0,0,0,0,0,86,0,0
139100,0,0,0,0,0,98,0,0
139200,0,0,0,0,0,90.5,1.5,0
139300,0,0,0,0,0,98.5,1.5,0
139400,0,0,0,0,0,98.5,1.5,0
139500,0,0,0,0,0,97.5,2.5,0
139600,0,0,0,0,0,98.5,1.5,0
139700,0,0,0,0,0,96.5,3.5,0
139800,0,0,0,0,0,96.5,2.5,0
139900,0,0,0,0,0,92.5,7.5,0
140000,0,0,0,0,0,85,14,0
140100,0,0,0,0,0.333333343267441,49.8333333432674,49.8333333432674,0
140200,0,1.00000002980232,1.00000002980232,1.00000002980232,7,0,0,0
140300,0,0,0,0,5,0,0,0
140400,0,0.666666686534882,0.666666686534882,0.666666686534882,2,0,3,0
140500,0,0.25,0.25,0.25,1,0,1.25,0
140600,0,0.333333343267441,0.333333343267441,0.333333343267441,0,0,0,0
140700,0,0,0,0,3,0,7,0
140800,0,0,0,0,2,0,27,0
140900,0,0,0,0,0,0,57,0
141000,0,0,0,0,0,0,100,0
141100,0,0,0,0,0,0,100,0
141200,0,0,0,0,0,0,100,0
141300,0,0,0,0,0,0,100,0
141400,0,0,0,0,0,0,100,0
141500,0,0.200000002980232,0.200000002980232,0.200000002980232,0,0,93.2000000029802,0.200000002980232
141600,0,0.850000008940697,0.850000008940697,0.850000008940697,0,2,79.8500000089407,0.600000008940697
141700,0,9.05000004172325,9.05000004172325,9.05000004172325,0,1.5,55.8000000417233,8.55000004172325
141800,0,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,5.28571452200413,15.7857148349285
141900,0,15.6666672229767,15.6666672229767,15.6666672229767,15.6666672229767,15.6666672229767,6.0000002682209,15.6666672229767
142000,0,15.8095243573189,15.8095243573189,15.8095243573189,15.8095243573189,15.8095243573189,5.14285737276077,15.8095243573189
142100,0,15.7380957901478,15.7380957901478,15.7380957901478,15.7380957901478,15.7380957901478,5.57142882049084,15.7380957901478
142200,0,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,5.28571452200413,15.7857148349285
142300,0,15.7380957901478,15.7380957901478,15.7380957901478,15.7380957901478,15.7380957901478,5.57142882049084,15.7380957901478
142400,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
142500,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
142600,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
142700,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
142800,0,6.14285741746426,6.14285741746426,6.14285741746426,25.1428579837084,25.1428579837084,25.1428579837084,6.14285741746426
142900,0,3.45000003278255,3.45000003278255,3.45000003278255,16.3333335369825,16.3333335369825,36.5333335399628,3.45000003278255
143000,0,3.60238100588322,3.60238100588322,3.60238100588322,21.7857146114111,21.7857146114111,22.0190479159355,3.60238100588322
143100,0,2.86666668951511,2.86666668951511,2.86666668951511,19.8333334326744,19.8333334326744,15.8666667491198,2.86666668951511
143200,0,3.51904766261578,3.51904766261578,3.51904766261578,17.4523810893297,17.4523810893297,17.0190477371216,3.51904766261578
143300,0,2.68333335220814,2.68333335220814,2.68333335220814,18.8333334326744,18.8333334326744,18.6000000983477,2.68333335220814
143400,0,1.33333334326744,1.33333334326744,1.33333334326744,17.6666668355465,17.6666668355465,22.3333334922791,1.33333334326744
143500,0,0,0,0,38.000000089407,38.000000089407,10.000000089407,0
143600,0,0,0,0,14.3333333730698,65.3333333730698,13.0000000298023,0.333333343267441
143700,0,0,0,0,3.83333334326744,93.3333333432674,2.83333334326744,0
143800,0,0.16666667163372,0.16666667163372,0.16666667163372,0.16666667163372,98.6666666716337,0.5,0.16666667163372
143900,0,0,0,0,2,67.5,26.5,0
144000,0,0,0,0,1,81.5,17.5,0
144100,0,0.5,0,0,1,73,24,0.5
144200,0,0,0,0,1,70.5,26.5,0
144300,0,0,0,0,0,45,45,0
144400,0,0,0,0,0,64,22,0
144500,0,0,0,0,0,47,27,0
